"Project.Name","UNIT","SEARCH.AREA","Time","Date","EASTING","NORTHING","MolluskCode","ScientificName","Type","CommonName","Count"
"Turner Creek","21B","21BSA10-1",2011-06-10 10:50:00,2011-06-10,"475357",5025371,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","21B","21BSA10-1",2011-06-10 10:50:00,2011-06-10,"475357",5025371,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","21B","21BSA11-1",2011-06-10 11:30:00,2011-06-10,"475314",5025284,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","1"
"Turner Creek","21B","21BSA11-1",2011-06-10 11:30:00,2011-06-10,"475314",5025284,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Turner Creek","21B","21BSA11-1",2011-06-10 11:30:00,2011-06-10,"475314",5025284,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Turner Creek","21B","21BSA11-1",2011-06-10 11:30:00,2011-06-10,"475314",5025284,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Turner Creek","21B","21BSA11-1",2011-06-10 11:30:00,2011-06-10,"475314",5025284,"PRCO","Prophysaon coeruleum","Slug","Blue-Gray Taildropper slug","1"
"Turner Creek","21B","21BSA12-1",2011-06-10 12:20:00,2011-06-10,"475248",5025185,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","2"
"Turner Creek","21B","21BSA12-1",2011-06-10 12:20:00,2011-06-10,"475248",5025185,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Turner Creek","21B","21BSA13-1",2011-06-10 13:10:00,2011-06-10,"475127",5025199,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","21B","21BSA13-1",2011-06-10 13:10:00,2011-06-10,"475127",5025199,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Turner Creek","21B","21BSA13-1",2011-06-10 13:10:00,2011-06-10,"475127",5025199,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","21B","21BSA14-1",2011-06-10 13:45:00,2011-06-10,"475096",5025296,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Turner Creek","21B","21BSA15-1",2011-06-10 14:30:00,2011-06-10,"475089",5025409,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Turner Creek","21B","21BSA15-1",2011-06-10 14:30:00,2011-06-10,"475089",5025409,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Turner Creek","21B","21BSA15-1",2011-06-10 14:30:00,2011-06-10,"475089",5025409,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Turner Creek","21B","21BSA15-1",2011-06-10 14:30:00,2011-06-10,"475089",5025409,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","2"
"Turner Creek","21B","21BSA15-1",2011-06-10 14:30:00,2011-06-10,"475089",5025409,"ZOAR","Zonitoides arboreus","Snail","Quick Gloss Snail","1"
"Turner Creek","21B","21BSA16-1",2011-06-10 15:20:00,2011-06-10,"475043",5025561,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Turner Creek","21B","21BSA16-1",2011-06-10 15:20:00,2011-06-10,"475043",5025561,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","2"
"Turner Creek","21B","21BSA16-1",2011-06-10 15:20:00,2011-06-10,"475043",5025561,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","21B","21BSA16-1",2011-06-10 15:20:00,2011-06-10,"475043",5025561,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","21B","21BSA17-1",2011-06-10 16:00:00,2011-06-10,"475172",5025605,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","1"
"Turner Creek","21B","21BSA18-1",2011-06-13 09:10:00,2011-06-13,"475147",5025778,"EUFU","Euconulus fulvus","Snail","Brown Hive snail","1"
"Turner Creek","21B","21BSA18-1",2011-06-13 09:10:00,2011-06-13,"475147",5025778,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","2"
"Turner Creek","21B","21BSA18-1",2011-06-13 09:10:00,2011-06-13,"475147",5025778,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","21B","21BSA18-1",2011-06-13 09:10:00,2011-06-13,"475147",5025778,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Turner Creek","21B","21BSA19-1",2011-06-13 10:10:00,2011-06-13,"475038",5025843,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Turner Creek","21B","21BSA19-1",2011-06-13 10:10:00,2011-06-13,"475038",5025843,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","5"
"Turner Creek","21B","21BSA19-1",2011-06-13 10:10:00,2011-06-13,"475038",5025843,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","21B","21BSA19-1",2011-06-13 10:10:00,2011-06-13,"475038",5025843,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Turner Creek","21B","21BSA19-1",2011-06-13 10:10:00,2011-06-13,"475038",5025843,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","2"
"Turner Creek","21B","21BSA19-1",2011-06-13 10:10:00,2011-06-13,"475038",5025843,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","21B","21BSA2-1",2011-06-09 11:30:00,2011-06-09,"475522",5026049,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Turner Creek","21B","21BSA2-1",2011-06-09 11:30:00,2011-06-09,"475522",5026049,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Turner Creek","21B","21BSA2-1",2011-06-09 11:30:00,2011-06-09,"475522",5026049,"PRCO","Prophysaon coeruleum","Slug","Blue-Gray Taildropper slug","1"
"Turner Creek","21B","21BSA2-1",2011-06-09 11:30:00,2011-06-09,"475522",5026049,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","21B","21BSA20-1",2011-06-13 11:00:00,2011-06-13,"475064",5026000,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Turner Creek","21B","21BSA20-1",2011-06-13 11:00:00,2011-06-13,"475064",5026000,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Turner Creek","21B","21BSA20-1",2011-06-13 11:00:00,2011-06-13,"475064",5026000,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","21B","21BSA20-1",2011-06-13 11:00:00,2011-06-13,"475064",5026000,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Turner Creek","21B","21BSA21-1",2011-06-13 12:00:00,2011-06-13,"475071",5026129,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","21B","21BSA22-1",2011-06-13 13:00:00,2011-06-13,"475079",5026248,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Turner Creek","21B","21BSA22-1",2011-06-13 13:00:00,2011-06-13,"475079",5026248,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","2"
"Turner Creek","21B","21BSA22-1",2011-06-13 13:00:00,2011-06-13,"475079",5026248,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Turner Creek","21B","21BSA22-1",2011-06-13 13:00:00,2011-06-13,"475079",5026248,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","4"
"Turner Creek","21B","21BSA22-1",2011-06-13 13:00:00,2011-06-13,"475079",5026248,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","21B","21BSA23-1",2011-06-13 14:00:00,2011-06-13,"475199",502679,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","1"
"Turner Creek","21B","21BSA23-1",2011-06-13 14:00:00,2011-06-13,"475199",502679,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Turner Creek","21B","21BSA23-1",2011-06-13 14:00:00,2011-06-13,"475199",502679,"PRCO","Prophysaon coeruleum","Slug","Blue-Gray Taildropper slug","1"
"Turner Creek","21B","21BSA23-1",2011-06-13 14:00:00,2011-06-13,"475199",502679,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","2"
"Turner Creek","21B","21BSA23-1",2011-06-13 14:00:00,2011-06-13,"475199",502679,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","3"
"Turner Creek","21B","21BSA24-1",2011-06-13 15:00:00,2011-06-13,"475276",5026238,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","1"
"Turner Creek","21B","21BSA24-1",2011-06-13 15:00:00,2011-06-13,"475276",5026238,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Turner Creek","21B","21BSA24-1",2011-06-13 15:00:00,2011-06-13,"475276",5026238,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Turner Creek","21B","21BSA25-1",2011-06-13 16:00:00,2011-06-13,"475260",5026150,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Turner Creek","21B","21BSA25-1",2011-06-13 16:00:00,2011-06-13,"475260",5026150,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Turner Creek","21B","21BSA25-1",2011-06-13 16:00:00,2011-06-13,"475260",5026150,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Turner Creek","21B","21BSA25-1",2011-06-13 16:00:00,2011-06-13,"475260",5026150,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","3"
"Turner Creek","21B","21BSA25-1",2011-06-13 16:00:00,2011-06-13,"475260",5026150,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Turner Creek","21B","21BSA25-1",2011-06-13 16:00:00,2011-06-13,"475260",5026150,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","5"
"Turner Creek","21B","21BSA25-1",2011-06-13 16:00:00,2011-06-13,"475260",5026150,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","2"
"Turner Creek","21B","21BSA25-1",2011-06-13 16:00:00,2011-06-13,"475260",5026150,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","3"
"Turner Creek","21B","21BSA25-1",2011-06-13 16:00:00,2011-06-13,"475260",5026150,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Turner Creek","21B","21BSA3-1",2011-06-09 12:15:00,2011-06-09,"475464",5026028,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","21B","21BSA3-1",2011-06-09 12:15:00,2011-06-09,"475464",5026028,"PRCO","Prophysaon coeruleum","Slug","Blue-Gray Taildropper slug","1"
"Turner Creek","21B","21BSA3-1",2011-06-09 12:15:00,2011-06-09,"475464",5026028,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","1"
"Turner Creek","21B","21BSA4-1",2011-06-09 13:00:00,2011-06-09,"475357",5025940,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Turner Creek","21B","21BSA4-1",2011-06-09 13:00:00,2011-06-09,"475357",5025940,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","21B","21BSA4-1",2011-06-09 13:00:00,2011-06-09,"475357",5025940,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","2"
"Turner Creek","21B","21BSA5-1",2011-06-09 13:40:00,2011-06-09,"475671",5025854,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","1"
"Turner Creek","21B","21BSA5-1",2011-06-09 13:40:00,2011-06-09,"475671",5025854,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Turner Creek","21B","21BSA5-1",2011-06-09 13:40:00,2011-06-09,"475671",5025854,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Turner Creek","21B","21BSA5-1",2011-06-09 13:40:00,2011-06-09,"475671",5025854,"PRCO","Prophysaon coeruleum","Slug","Blue-Gray Taildropper slug","1"
"Turner Creek","21B","21BSA5-1",2011-06-09 13:40:00,2011-06-09,"475671",5025854,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","1"
"Turner Creek","21B","21BSA5-1",2011-06-09 13:40:00,2011-06-09,"475671",5025854,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","2"
"Turner Creek","21B","21BSA5-1",2011-06-09 13:40:00,2011-06-09,"475671",5025854,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Turner Creek","21B","21BSA6-1",2011-06-09 15:30:00,2011-06-09,"475328",5025771,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","21B","21BSA7-1",2011-06-09 14:40:00,2011-06-09,"475349",5025689,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","21B","21BSA8-1",2011-06-10 09:10:00,2011-06-10,"475316",5025557,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","21B","21BSA9-1",2011-06-10 10:00:00,2011-06-10,"475257",5025463,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","29","29SA1-1",2011-06-14 09:40:00,2011-06-14,"474860",5024689,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Turner Creek","29","29SA1-1",2011-06-14 09:40:00,2011-06-14,"474860",5024689,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","2"
"Turner Creek","29","29SA1-1",2011-06-14 09:40:00,2011-06-14,"474860",5024689,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","29","29SA1-1",2011-06-14 09:40:00,2011-06-14,"474860",5024689,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Turner Creek","29","29SA1-1",2011-06-14 09:40:00,2011-06-14,"474860",5024689,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Turner Creek","29","29SA2-1",2011-06-14 10:40:00,2011-06-14,"474856",5024583,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","1"
"Turner Creek","29","29SA2-1",2011-06-14 10:40:00,2011-06-14,"474856",5024583,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Turner Creek","29","29SA3-1",2011-06-14 11:20:00,2011-06-14,"474884",5024492,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","29","29SA3-1",2011-06-14 11:20:00,2011-06-14,"474884",5024492,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Turner Creek","29","29SA3-1",2011-06-14 11:20:00,2011-06-14,"474884",5024492,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","29","29SA4-1",2011-06-14 12:40:00,2011-06-14,"474794",5024431,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","29","29SA5-1",2011-06-14 13:10:00,2011-06-14,"474723",5024554,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","29","29SA5-1",2011-06-14 13:10:00,2011-06-14,"474723",5024554,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","1"
"Turner Creek","29","29SA5-1",2011-06-14 13:10:00,2011-06-14,"474723",5024554,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","29","29SA6-1",2011-06-14 14:04:00,2011-06-14,"474746",5024659,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Turner Creek","29","29SA6-1",2011-06-14 14:04:00,2011-06-14,"474746",5024659,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Turner Creek","29","29SA6-1",2011-06-14 14:04:00,2011-06-14,"474746",5024659,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","3","3SA1-1",2011-06-03 13:20:00,2011-06-03,"477349",5029690,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Turner Creek","3","3SA1-1",2011-06-03 13:20:00,2011-06-03,"477349",5029690,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","3"
"Turner Creek","3","3SA1-1",2011-06-03 13:20:00,2011-06-03,"477349",5029690,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Turner Creek","3","3SA1-1",2011-06-03 13:20:00,2011-06-03,"477349",5029690,"PRCO","Prophysaon coeruleum","Slug","Blue-Gray Taildropper slug","1"
"Turner Creek","3","3SA1-1",2011-06-03 13:20:00,2011-06-03,"477349",5029690,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","1"
"Turner Creek","3","3SA1-1",2011-06-03 13:20:00,2011-06-03,"477349",5029690,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","3"
"Turner Creek","3","3SA1-1",2011-06-03 13:20:00,2011-06-03,"477349",5029690,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","4"
"Turner Creek","3","3SA1-1",2011-06-03 13:20:00,2011-06-03,"477349",5029690,"ZAsp","Zacholeus new species","Slug","New species of sheathed slug, name unknown at the time","1"
"Turner Creek","3","3SA10-1",2011-06-06 13:05:00,2011-06-06,"477948",5029748,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","3"
"Turner Creek","3","3SA10-1",2011-06-06 13:05:00,2011-06-06,"477948",5029748,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","1"
"Turner Creek","3","3SA10-1",2011-06-06 13:05:00,2011-06-06,"477948",5029748,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","2"
"Turner Creek","3","3SA10-1",2011-06-06 13:05:00,2011-06-06,"477948",5029748,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Turner Creek","3","3SA12-1",2011-06-06 11:15:00,2011-06-06,"478062",5029653,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Turner Creek","3","3SA13-1",2011-06-06 10:30:00,2011-06-06,"477956",5029612,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Turner Creek","3","3SA13-1",2011-06-06 10:30:00,2011-06-06,"477956",5029612,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Turner Creek","3","3SA13-1",2011-06-06 10:30:00,2011-06-06,"477956",5029612,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","1"
"Turner Creek","3","3SA13-1",2011-06-06 10:30:00,2011-06-06,"477956",5029612,"PRVA","Prophysaon vanattae","Slug","Scarlet-backed Taildropper Slug","1"
"Turner Creek","3","3SA13-1",2011-06-06 10:30:00,2011-06-06,"477956",5029612,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","3","3SA14-1",2011-06-06 09:40:00,2011-06-06,"477762",5029649,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","3","3SA14-1",2011-06-06 09:40:00,2011-06-06,"477762",5029649,"PRCO","Prophysaon coeruleum","Slug","Blue-Gray Taildropper slug","1"
"Turner Creek","3","3SA14-1",2011-06-06 09:40:00,2011-06-06,"477762",5029649,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Turner Creek","3","3SA14-1",2011-06-06 09:40:00,2011-06-06,"477762",5029649,"ZAsp","Zacholeus new species","Slug","New species of sheathed slug, name unknown at the time","1"
"Turner Creek","3","3SA15-1",2011-06-06 08:30:00,2011-06-06,"477610",5029667,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Turner Creek","3","3SA15-1",2011-06-06 08:30:00,2011-06-06,"477610",5029667,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","6"
"Turner Creek","3","3SA15-1",2011-06-06 08:30:00,2011-06-06,"477610",5029667,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Turner Creek","3","3SA15-1",2011-06-06 08:30:00,2011-06-06,"477610",5029667,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Turner Creek","3","3SA2-1",2011-06-03 14:20:00,2011-06-03,"477292",5029626,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Turner Creek","3","3SA2-1",2011-06-03 14:20:00,2011-06-03,"477292",5029626,"ARCO","Ariolimax columbiana","Slug","Banana slug","2"
"Turner Creek","3","3SA2-1",2011-06-03 14:20:00,2011-06-03,"477292",5029626,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","2"
"Turner Creek","3","3SA2-1",2011-06-03 14:20:00,2011-06-03,"477292",5029626,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","1"
"Turner Creek","3","3SA2-1",2011-06-03 14:20:00,2011-06-03,"477292",5029626,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","5"
"Turner Creek","3","3SA2-1",2011-06-03 14:20:00,2011-06-03,"477292",5029626,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","2"
"Turner Creek","3","3SA2-1",2011-06-03 14:20:00,2011-06-03,"477292",5029626,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","3","3SA3-1",2011-06-07 18:30:00,2011-06-07,"477143",5029674,"ARCO","Ariolimax columbiana","Slug","Banana slug","2"
"Turner Creek","3","3SA3-1",2011-06-07 18:30:00,2011-06-07,"477143",5029674,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","1"
"Turner Creek","3","3SA3-1",2011-06-07 18:30:00,2011-06-07,"477143",5029674,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","3"
"Turner Creek","3","3SA3-1",2011-06-07 18:30:00,2011-06-07,"477143",5029674,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","3","3SA4-1",2011-06-07 18:00:00,2011-06-07,"477245",5029709,"ARCO","Ariolimax columbiana","Slug","Banana slug","4"
"Turner Creek","3","3SA4-1",2011-06-07 18:00:00,2011-06-07,"477245",5029709,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Turner Creek","3","3SA4-1",2011-06-07 18:00:00,2011-06-07,"477245",5029709,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","3","3SA4-1",2011-06-07 18:00:00,2011-06-07,"477245",5029709,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","2"
"Turner Creek","3","3SA4-1",2011-06-07 18:00:00,2011-06-07,"477245",5029709,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","3","3SA4-1",2011-06-07 18:00:00,2011-06-07,"477245",5029709,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Turner Creek","3","3SA5-1",2011-06-07 17:10:00,2011-06-07,"477306",5029752,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Turner Creek","3","3SA5-1",2011-06-07 17:10:00,2011-06-07,"477306",5029752,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","2"
"Turner Creek","3","3SA5-1",2011-06-07 17:10:00,2011-06-07,"477306",5029752,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","3","3SA5-1",2011-06-07 17:10:00,2011-06-07,"477306",5029752,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","2"
"Turner Creek","3","3SA5-1",2011-06-07 17:10:00,2011-06-07,"477306",5029752,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Turner Creek","3","3SA6-1",2011-06-07 16:30:00,2011-06-07,"477381",5029820,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Turner Creek","3","3SA6-1",2011-06-07 16:30:00,2011-06-07,"477381",5029820,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","2"
"Turner Creek","3","3SA6-1",2011-06-07 16:30:00,2011-06-07,"477381",5029820,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","2"
"Turner Creek","3","3SA6-1",2011-06-07 16:30:00,2011-06-07,"477381",5029820,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","3","3SA6-1",2011-06-07 16:30:00,2011-06-07,"477381",5029820,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","3"
"Turner Creek","3","3SA7-1",2011-06-06 15:40:00,2011-06-06,"477476",5029774,"ARCO","Ariolimax columbiana","Slug","Banana slug","2"
"Turner Creek","3","3SA7-1",2011-06-06 15:40:00,2011-06-06,"477476",5029774,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","3","3SA7-1",2011-06-06 15:40:00,2011-06-06,"477476",5029774,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","1"
"Turner Creek","3","3SA7-1",2011-06-06 15:40:00,2011-06-06,"477476",5029774,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","3","3SA8-1",2011-06-06 14:30:00,2011-06-06,"477614",5029752,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Turner Creek","3","3SA8-1",2011-06-06 14:30:00,2011-06-06,"477614",5029752,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","1"
"Turner Creek","3","3SA8-1",2011-06-06 14:30:00,2011-06-06,"477614",5029752,"ZOAR","Zonitoides arboreus","Snail","Quick Gloss Snail","1"
"Turner Creek","3","3SA9-1",2011-06-06 14:00:00,2011-06-06,"477774",5029756,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","5","5SA1-1",2011-06-07 08:10:00,2011-06-07,"474146",5030799,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","5","5SA2-1",2011-06-07 10:00:00,2011-06-07,"474126",5030662,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Turner Creek","5","5SA2-1",2011-06-07 10:00:00,2011-06-07,"474126",5030662,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Turner Creek","5","5SA2-1",2011-06-07 10:00:00,2011-06-07,"474126",5030662,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","5","5SA2-1",2011-06-07 10:00:00,2011-06-07,"474126",5030662,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","5","5SA3-1",2011-06-07 11:00:00,2011-06-07,"474162",5030614,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","4"
"Turner Creek","5","5SA3-1",2011-06-07 11:00:00,2011-06-07,"474162",5030614,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","5","5SA3-1",2011-06-07 11:00:00,2011-06-07,"474162",5030614,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","5","5SA3-1",2011-06-07 11:00:00,2011-06-07,"474162",5030614,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","5","5SA4-1",2011-06-07 12:00:00,2011-06-07,"474165",5030498,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Turner Creek","5","5SA4-1",2011-06-07 12:00:00,2011-06-07,"474165",5030498,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","2"
